"","T_1A","T_1B","T_2A","T_2B","T_3A","T_3B"
"2023-03-24",26.2274166666667,26.2336369047619,26.2399464285714,26.2646785714286,25.8402619047619,25.803880952381
"2023-03-25",26.373130952381,26.3798273809524,26.2897321428571,26.3137142857143,25.8978214285714,25.8583869047619
"2023-03-26",26.4558273809524,26.4723095238095,26.2804285714286,26.3066130952381,26.0381607142857,26.0011904761905
"2023-03-27",26.5575654761905,26.5739345238095,26.2933392857143,26.3209761904762,26.2200714285714,26.1788869047619
"2023-03-28",26.6191904761905,26.6331785714286,26.2859523809524,26.3071964285714,26.4061428571429,26.367255952381
"2023-03-29",26.7424464285714,26.759119047619,26.2749880952381,26.2925952380952,26.3665476190476,26.3291011904762
"2023-03-30",26.7329642857143,26.7548928571429,26.2880773809524,26.3043630952381,26.3814821428571,26.3443095238095
"2023-03-31",26.7931428571429,26.8094047619048,26.3339226190476,26.3441011904762,26.2767380952381,26.240744047619
"2023-04-01",26.7509345238095,26.7594880952381,26.3913333333333,26.3993333333333,26.2028214285714,26.1677321428571
"2023-04-02",26.7352321428571,26.7453988095238,26.5252142857143,26.531744047619,26.0875595238095,26.0513333333333
"2023-04-03",26.7671130952381,26.7766904761905,26.6845,26.6900297619048,26.0922559523809,26.0551547619048
"2023-04-04",26.6961726190476,26.7118809523809,26.7663035714286,26.7788571428571,26.0959583333333,26.058880952381
"2023-04-05",26.6293511904762,26.6413571428571,26.8575238095238,26.8692023809524,26.0981547619048,26.0596666666667
"2023-04-06",26.6946369047619,26.7088273809524,26.9613214285714,26.9729107142857,26.1018571428571,26.0642142857143
"2023-04-07",26.6885297619048,26.7053630952381,27.0525297619048,27.0671845238095,26.2438095238095,26.206869047619
"2023-04-08",26.6919642857143,26.7256369047619,27.0715952380952,27.0894583333333,26.4300416666667,26.3939107142857
"2023-04-09",26.6548630952381,26.6895297619048,27.0238035714286,27.0406488095238,26.5441547619048,26.5043511904762
"2023-04-10",26.6248333333333,26.6606607142857,26.918625,26.9353273809524,26.5669226190476,26.531744047619
"2023-04-11",26.7037738095238,26.7338095238095,26.8949583333333,26.9065416666667,26.5555833333333,26.5187797619048
"2023-04-12",26.823619047619,26.85575,26.9109107142857,26.9239702380952,26.5873988095238,26.5543571428571
"2023-04-13",26.8941904761905,26.9215357142857,26.9755119047619,26.9862202380952,26.6733630952381,26.6395892857143
"2023-04-14",26.9907023809524,27.0171547619048,27.0285416666667,27.0372202380952,26.652869047619,26.6196785714286
"2023-04-15",27.0572857142857,27.0762083333333,27.0311130952381,27.0402202380952,26.5922559523809,26.5592142857143
"2023-04-16",27.0902261904762,27.1055238095238,27.0369940476191,27.0449523809524,26.5701428571429,26.5452619047619
"2023-04-17",27.0908333333333,27.0997202380952,27.0064880952381,27.0142857142857,26.551244047619,26.528505952381
"2023-04-18",27.0091607142857,27.0269226190476,26.9331547619048,26.9419642857143,26.5420892857143,26.5173035714286
"2023-04-19",26.8979583333333,26.9230535714286,26.890375,26.8984166666667,26.4810833333333,26.4548392857143
"2023-04-20",26.827375,26.8563869047619,26.7933988095238,26.7954761904762,26.4395297619048,26.416375
"2023-04-21",26.6496488095238,26.6819702380952,26.6327916666667,26.6396607142857,26.406369047619,26.385375
"2023-04-22",26.5992261904762,26.6329880952381,26.52375,26.5292976190476,26.3243809523809,26.303994047619
"2023-04-23",26.6614821428571,26.7029464285714,26.5220892857143,26.5286547619048,26.192125,26.1653511904762
"2023-04-24",26.693625,26.7365773809524,26.6017023809524,26.6113452380952,26.1422797619048,26.1100297619048
"2023-04-25",26.7058630952381,26.746494047619,26.6547440476191,26.665119047619,26.2239285714286,26.1928214285714
"2023-04-26",26.7446369047619,26.7749821428571,26.6629107142857,26.6767976190476,26.274875,26.2434761904762
"2023-04-27",26.6890714285714,26.7153214285714,26.5622797619048,26.5839880952381,26.2408095238095,26.2073511904762
"2023-04-28",26.8136488095238,26.844,26.5820238095238,26.6019642857143,26.2170892857143,26.1791547619048
"2023-04-29",26.8003333333333,26.8283630952381,26.6245119047619,26.642119047619,26.1821011904762,26.1431607142857
"2023-04-30",26.8196488095238,26.8427380952381,26.5552916666667,26.5695476190476,26.2084880952381,26.172
"2023-05-01",26.8456488095238,26.8778988095238,26.5269821428571,26.5374345238095,26.141619047619,26.0987857142857
"2023-05-02",26.8385476190476,26.8747321428571,26.460875,26.469005952381,25.969375,25.9261726190476
"2023-05-03",26.8775297619048,26.9207261904762,26.3922321428571,26.3984642857143,25.9472619047619,25.9084345238095
"2023-05-04",26.97875,27.0231309523809,26.480119047619,26.4876666666667,25.9136607142857,25.8783214285714
"2023-05-05",27.0149583333333,27.0558333333333,26.5372023809524,26.5462261904762,25.9526666666667,25.9116547619048
"2023-05-06",27.0898452380952,27.1305654761905,26.5455416666667,26.5614404761905,26.0863630952381,26.0471011904762
"2023-05-07",27.1039642857143,27.1500833333333,26.6140892857143,26.6334821428571,26.17425,26.1347083333333
"2023-05-08",27.1072976190476,27.1499047619048,26.658369047619,26.6822976190476,26.2770833333333,26.2463690476191
"2023-05-09",27.1241904761905,27.1625416666667,26.7452261904762,26.7694523809524,26.4589821428571,26.4257202380952
"2023-05-10",27.1267142857143,27.1612738095238,26.8181011904762,26.841755952381,26.5652678571429,26.5296369047619
"2023-05-11",27.1634107142857,27.1987321428571,26.8935595238095,26.9185773809524,26.7307857142857,26.6920952380952
"2023-05-12",27.1152619047619,27.1511488095238,26.8999583333333,26.9232261904762,26.9017857142857,26.8681607142857
"2023-05-13",27.0070714285714,27.043380952381,26.8659523809524,26.8848452380952,26.8970595238095,26.8490297619048
"2023-05-14",26.8942202380952,26.9257261904762,26.8106011904762,26.8328273809524,26.8839642857143,26.833619047619
"2023-05-15",26.7856071428571,26.8203035714286,26.7762321428571,26.7958214285714,26.9167380952381,26.8643571428571
"2023-05-16",26.6745476190476,26.7070654761905,26.6832619047619,26.7047142857143,26.8259583333333,26.7666964285714
"2023-05-17",26.5822857142857,26.6187142857143,26.6046011904762,26.6294047619048,26.7161904761905,26.6527738095238
"2023-05-18",26.4370297619048,26.4721011904762,26.4555833333333,26.4773035714286,26.5455119047619,26.4799345238095
"2023-05-19",26.422255952381,26.458380952381,26.3793630952381,26.4018095238095,26.2983988095238,26.2312619047619
"2023-05-20",26.4531130952381,26.489244047619,26.3728630952381,26.3971964285714,26.1327738095238,26.0748630952381
"2023-05-21",26.5036547619048,26.5414047619048,26.300875,26.3230119047619,26.0194583333333,25.9630178571429
"2023-05-22",26.5934583333333,26.6286130952381,26.2721071428571,26.2962678571429,25.8057797619048,25.7489642857143
"2023-05-23",26.6672380952381,26.7044226190476,26.2850416666667,26.3094761904762,25.6958214285714,25.6484166666667
"2023-05-24",26.6816845238095,26.7145,26.2877916666667,26.3081428571429,25.6965892857143,25.6500357142857
"2023-05-25",26.7454226190476,26.7763452380952,26.3078869047619,26.3263630952381,25.697619047619,25.6502142857143
"2023-05-26",26.6779345238095,26.7062083333333,26.2587797619048,26.2779642857143,25.7146071428571,25.6685178571429
"2023-05-27",26.5933095238095,26.6215535714286,26.200619047619,26.2179345238095,25.7305357142857,25.6855714285714
"2023-05-28",26.5347380952381,26.5640773809524,26.2612619047619,26.2785952380952,25.6472857142857,25.6020238095238
"2023-05-29",26.4132976190476,26.4402976190476,26.1964047619048,26.2134404761905,25.7121964285714,25.6690892857143
"2023-05-30",26.3371011904762,26.3632380952381,26.1230773809524,26.1396666666667,25.7033452380952,25.6540476190476
"2023-05-31",26.299005952381,26.3255833333333,26.0341130952381,26.0521547619048,25.5703988095238,25.5244523809524
"2023-06-01",26.2676071428571,26.2959404761905,25.9533273809524,25.9752678571429,25.5396309523809,25.4973035714286
"2023-06-02",26.2293928571429,26.2568511904762,25.8994464285714,25.9207857142857,25.4679523809524,25.4246369047619
"2023-06-03",26.169625,26.1981071428571,25.7842678571429,25.8046964285714,25.4183988095238,25.3739226190476
"2023-06-04",26.0602797619048,26.085125,25.6117619047619,25.6297261904762,25.4391488095238,25.3902202380952
"2023-06-05",25.9785119047619,26.0034880952381,25.5141488095238,25.5365833333333,25.3807976190476,25.3322738095238
"2023-06-06",25.8800357142857,25.9068452380952,25.3818571428571,25.4056011904762,25.329125,25.2852321428571
"2023-06-07",25.754755952381,25.778630952381,25.2886488095238,25.3122083333333,25.2689642857143,25.2279642857143
"2023-06-08",25.6396071428571,25.6632916666667,25.2196666666667,25.2407380952381,25.1729166666667,25.1340952380952
"2023-06-09",25.5534047619048,25.5783988095238,25.1815535714286,25.2001785714286,25.1596904761905,25.1247619047619
"2023-06-10",25.5543928571429,25.5789404761905,25.2269821428571,25.2470714285714,25.1359226190476,25.1057857142857
"2023-06-11",25.5553988095238,25.5815595238095,25.2540654761905,25.2751488095238,25.132625,25.10475
"2023-06-12",25.4476666666667,25.4777023809524,25.1678214285714,25.1844107142857,25.1738452380952,25.1436785714286
"2023-06-13",25.4468095238095,25.4748392857143,25.1119226190476,25.1292142857143,25.0211488095238,24.9933035714286
"2023-06-14",25.503744047619,25.5342619047619,25.1419345238095,25.1608214285714,24.9013035714286,24.8702857142857
"2023-06-15",25.5488452380952,25.5780833333333,25.2287678571429,25.2492678571429,24.9018452380952,24.8692619047619
"2023-06-16",25.5878273809524,25.6190654761905,25.2484464285714,25.2738571428571,24.9580238095238,24.9273035714286
"2023-06-17",25.5727380952381,25.6044345238095,25.2425,25.2705119047619,25.0400416666667,25.0108928571429
"2023-06-18",25.5769107142857,25.6101964285714,25.2567321428571,25.2867797619048,25.0841904761905,25.0588154761905
"2023-06-19",25.6903511904762,25.7214880952381,25.3127619047619,25.3438511904762,25.0727797619048,25.051
"2023-06-20",25.7197976190476,25.7520714285714,25.3985952380952,25.4276785714286,25.2175773809524,25.1950892857143
"2023-06-21",25.7098154761905,25.7420595238095,25.4292023809524,25.4584404761905,25.353255952381,25.3323392857143
"2023-06-22",25.6444761904762,25.6769880952381,25.3931071428571,25.42275,25.406375,25.3860238095238
"2023-06-23",25.5827678571429,25.6135476190476,25.3326845238095,25.3603035714286,25.3980833333333,25.3765654761905
"2023-06-24",25.5573511904762,25.5889642857143,25.2746071428571,25.3007738095238,25.2477261904762,25.2262202380952
"2023-06-25",25.5378452380952,25.5693273809524,25.2780654761905,25.306119047619,25.1658273809524,25.1436130952381
"2023-06-26",25.4965416666667,25.52875,25.316619047619,25.3447857142857,25.1275535714286,25.1069166666667
"2023-06-27",25.4492738095238,25.4804821428571,25.2904345238095,25.3158630952381,25.1129821428571,25.0967857142857
"2023-06-28",25.3744226190476,25.4047738095238,25.2173988095238,25.2417976190476,25.0618214285714,25.0463511904762
"2023-06-29",25.3546666666667,25.3851488095238,25.173625,25.1968630952381,24.985369047619,24.9710297619048
"2023-06-30",25.3289761904762,25.3603333333333,25.212505952381,25.2352916666667,24.9610714285714,24.9480357142857
"2023-07-01",25.2784107142857,25.308875,25.2187916666667,25.2413035714286,25.0349047619048,25.0214226190476
"2023-07-02",25.2447202380952,25.2748571428571,25.1818154761905,25.2015535714286,25.0039404761905,24.9911726190476
"2023-07-03",25.2656547619048,25.2952023809524,25.1924047619048,25.210869047619,24.963125,24.9521130952381
"2023-07-04",25.2705833333333,25.30025,25.2452857142857,25.2669464285714,24.9605059523809,24.9499464285714
"2023-07-05",25.2761904761905,25.3062857142857,25.273375,25.2950535714286,25.0132559523809,25.0014107142857
"2023-07-06",25.2868154761905,25.3179523809524,25.2719345238095,25.2937738095238,25.0688869047619,25.0567857142857
"2023-07-07",25.305994047619,25.3363809523809,25.2642797619048,25.2865357142857,25.0596547619048,25.0467083333333
"2023-07-08",25.2894107142857,25.3189464285714,25.240375,25.263755952381,25.0502857142857,25.0382202380952
"2023-07-09",25.246755952381,25.2774345238095,25.1776904761905,25.2013511904762,25.0291011904762,25.0181964285714
"2023-07-10",25.1949583333333,25.2253273809524,25.1185238095238,25.1427738095238,24.9722738095238,24.9597916666667
"2023-07-11",25.1208214285714,25.1500297619048,25.0579404761905,25.0825773809524,24.8923988095238,24.8788988095238
"2023-07-12",25.0480297619048,25.0776666666667,25.0018630952381,25.029505952381,24.7934464285714,24.7808035714286
"2023-07-13",24.9680654761905,24.9971011904762,24.9639523809524,24.9920119047619,24.6770595238095,24.665130952381
"2023-07-14",24.8704226190476,24.8991845238095,24.8911964285714,24.9198630952381,24.6057797619048,24.5945595238095
"2023-07-15",24.7425833333333,24.7710238095238,24.8231011904762,24.852619047619,24.541994047619,24.5304880952381
"2023-07-16",24.6296547619048,24.6578154761905,24.7783511904762,24.8074345238095,24.4754107142857,24.4631904761905
"2023-07-17",24.5092261904762,24.5379821428571,24.7174761904762,24.7456666666667,24.4095238095238,24.3961666666667
"2023-07-18",24.435130952381,24.4644642857143,24.6643214285714,24.6925,24.3886904761905,24.3742023809524
"2023-07-19",24.3905476190476,24.4192678571429,24.6338035714286,24.6594107142857,24.3605476190476,24.3462202380952
"2023-07-20",24.3411130952381,24.3701071428571,24.6057619047619,24.6327857142857,24.3588392857143,24.344505952381
"2023-07-21",24.2895476190476,24.3183869047619,24.5613214285714,24.5880357142857,24.3357142857143,24.3210952380952
"2023-07-22",24.2615357142857,24.2903869047619,24.5034404761905,24.5307380952381,24.2854761904762,24.2705595238095
"2023-07-23",24.2348452380952,24.2620892857143,24.4354166666667,24.4641428571429,24.2473392857143,24.2304166666667
"2023-07-24",24.2210773809524,24.2474345238095,24.3672142857143,24.3959166666667,24.232125,24.2156071428571
"2023-07-25",24.2171845238095,24.2434285714286,24.2879464285714,24.3167916666667,24.1832202380952,24.1679821428571
"2023-07-26",24.1931845238095,24.2193035714286,24.2423511904762,24.2715952380952,24.1397619047619,24.124380952381
"2023-07-27",24.1462321428571,24.1727797619048,24.1999226190476,24.2268869047619,24.0646964285714,24.0474702380952
"2023-07-28",24.1169583333333,24.1436428571429,24.1648988095238,24.1912857142857,23.9972738095238,23.9794702380952
"2023-07-29",24.1123511904762,24.1390476190476,24.1413630952381,24.1660119047619,23.9196964285714,23.9009107142857
"2023-07-30",24.1101785714286,24.136755952381,24.1169523809524,24.1403214285714,23.8177023809524,23.7980595238095
"2023-07-31",24.1111726190476,24.1376071428571,24.1185238095238,24.1421904761905,23.7373392857143,23.7191488095238
"2023-08-01",24.0864880952381,24.112755952381,24.131125,24.1549523809524,23.6469166666667,23.6290178571429
"2023-08-02",24.0651071428571,24.0910952380952,24.104744047619,24.1287083333333,23.5639345238095,23.5460357142857
"2023-08-03",24.0733928571429,24.0982261904762,24.0779226190476,24.1030238095238,23.5040773809524,23.4880178571429
"2023-08-04",24.091,24.1156785714286,24.0708869047619,24.096880952381,23.4674047619048,23.4519345238095
"2023-08-05",24.0934642857143,24.1184047619048,24.0665892857143,24.0921607142857,23.480880952381,23.4659761904762
"2023-08-06",24.0633392857143,24.0891428571429,24.067625,24.0940357142857,23.5413035714286,23.5289821428571
"2023-08-07",24.0062976190476,24.0315297619048,24.0240654761905,24.0496071428571,23.5861785714286,23.5737083333333
"2023-08-08",23.9502380952381,23.9758928571429,23.9482678571429,23.973505952381,23.6301666666667,23.6174107142857
"2023-08-09",23.9235654761905,23.9500595238095,23.8844583333333,23.909119047619,23.6553988095238,23.6419226190476
"2023-08-10",23.9106964285714,23.9363273809524,23.8183988095238,23.8423333333333,23.6697083333333,23.6545297619048
"2023-08-11",23.8862083333333,23.9128511904762,23.7746726190476,23.796869047619,23.6589642857143,23.6432142857143
"2023-08-12",23.8664047619048,23.8930773809524,23.75375,23.7762380952381,23.6250178571429,23.6102619047619
"2023-08-13",23.8899583333333,23.9158988095238,23.761625,23.7824166666667,23.5920833333333,23.5779047619048
"2023-08-14",23.9625238095238,23.9893214285714,23.8081726190476,23.830994047619,23.6348809523809,23.6195595238095
"2023-08-15",24.0534880952381,24.0794107142857,23.8891547619048,23.911125,23.6862976190476,23.671125
"2023-08-16",24.1313095238095,24.1560952380952,23.972619047619,23.993875,23.7444464285714,23.7299821428571
"2023-08-17",24.2691726190476,24.2958333333333,24.1139821428571,24.1361071428571,23.7970238095238,23.7815476190476
"2023-08-18",24.3980416666667,24.4241488095238,24.2708273809524,24.2928333333333,23.9135952380952,23.8992619047619
"2023-08-19",24.5406726190476,24.5676547619048,24.4249464285714,24.4478214285714,24.05975,24.0442738095238
"2023-08-20",24.6683869047619,24.6956964285714,24.5602797619048,24.5851726190476,24.2051607142857,24.1899702380952
"2023-08-21",24.7542023809524,24.7816607142857,24.6570238095238,24.6807738095238,24.2752321428571,24.2603154761905
"2023-08-22",24.8052380952381,24.8333214285714,24.7235773809524,24.7473214285714,24.3290833333333,24.3141547619048
"2023-08-23",24.8224761904762,24.8517083333333,24.7433988095238,24.7684583333333,24.3605238095238,24.343875
"2023-08-24",24.751130952381,24.7796607142857,24.6819226190476,24.7056904761905,24.351625,24.3348452380952
"2023-08-25",24.7213392857143,24.7489880952381,24.5968095238095,24.6225595238095,24.2787380952381,24.2600773809524
"2023-08-26",24.6984642857143,24.7261011904762,24.5332619047619,24.5574285714286,24.2448392857143,24.2224583333333
"2023-08-27",24.6491488095238,24.6744642857143,24.5081071428571,24.5315357142857,24.2404285714286,24.2153035714286
"2023-08-28",24.608875,24.6323511904762,24.4589880952381,24.4829702380952,24.2277023809524,24.204880952381
"2023-08-29",24.5860119047619,24.6083214285714,24.4296547619048,24.4559821428571,24.2114821428571,24.1912380952381
"2023-08-30",24.6116130952381,24.6338095238095,24.4709761904762,24.4983035714286,24.2669047619048,24.2483869047619
"2023-08-31",24.6608988095238,24.6820773809524,24.5531785714286,24.5808333333333,24.3795119047619,24.3645714285714
"2023-09-01",24.687630952381,24.7091726190476,24.6240595238095,24.6514226190476,24.5215773809524,24.5090833333333
"2023-09-02",24.7095357142857,24.7297678571429,24.6704285714286,24.6993035714286,24.6064226190476,24.5990654761905
"2023-09-03",24.7531488095238,24.7757916666667,24.6783035714286,24.70675,24.6483571428571,24.6435952380952
"2023-09-04",24.7923035714286,24.8169345238095,24.7216428571429,24.749869047619,24.7053452380952,24.6997202380952
"2023-09-05",24.8245535714286,24.8510357142857,24.7592857142857,24.7860833333333,24.7733035714286,24.7658273809524
"2023-09-06",24.8287797619048,24.8550654761905,24.7680119047619,24.7944226190476,24.7941785714286,24.7871369047619
"2023-09-07",24.8332619047619,24.8605476190476,24.7639761904762,24.791380952381,24.8028095238095,24.79375
"2023-09-08",24.843244047619,24.8706011904762,24.7633809523809,24.7905178571429,24.7688392857143,24.7569047619048
"2023-09-09",24.8491130952381,24.876630952381,24.7691904761905,24.796119047619,24.7447738095238,24.7324226190476
"2023-09-10",24.8591726190476,24.8868452380952,24.783,24.8109404761905,24.7298154761905,24.7180416666667
"2023-09-11",24.8705178571429,24.897625,24.7962797619048,24.8237261904762,24.731125,24.7193511904762
"2023-09-12",24.881875,24.9085773809524,24.8196130952381,24.8470238095238,24.7389166666667,24.726994047619
"2023-09-13",24.8974166666667,24.9245654761905,24.8361726190476,24.8626845238095,24.7550714285714,24.7428452380952
"2023-09-14",24.9046011904762,24.9322023809524,24.85675,24.8823869047619,24.7683333333333,24.7573869047619
"2023-09-15",24.909755952381,24.9375476190476,24.8835476190476,24.9090357142857,24.7978452380952,24.7889166666667
"2023-09-16",24.9286369047619,24.9573035714286,24.9074404761905,24.9320595238095,24.8051964285714,24.795125
"2023-09-17",24.9551428571429,24.9836845238095,24.956755952381,24.9803630952381,24.8267916666667,24.8167202380952
"2023-09-18",24.9724404761905,25.0014047619048,24.9884345238095,25.0117619047619,24.8434880952381,24.833130952381
"2023-09-19",25.0089345238095,25.0384583333333,25.0185773809524,25.0414642857143,24.8587619047619,24.8478095238095
"2023-09-20",25.0530357142857,25.0823095238095,25.0441130952381,25.0664166666667,24.8040833333333,24.7908154761905
"2023-09-21",25.0936845238095,25.1231011904762,25.0772738095238,25.0994345238095,24.7539880952381,24.7404464285714
"2023-09-22",25.1206547619048,25.150630952381,25.097625,25.1216369047619,24.6420892857143,24.6286785714286
"2023-09-23",25.1195119047619,25.14975,25.1107619047619,25.1350595238095,24.5386666666667,24.5261190476191
"2023-09-24",25.1000535714286,25.1318869047619,25.0773214285714,25.1039404761905,24.4934880952381,24.476630952381
"2023-09-25",25.1068154761905,25.1385238095238,25.0825238095238,25.1094404761905,24.4285238095238,24.4093571428571
"2023-09-26",25.0797083333333,25.1115595238095,25.0911547619048,25.1186607142857,24.4075654761905,24.3849642857143
"2023-09-27",25.0361726190476,25.0687142857143,25.0856666666667,25.1147738095238,24.4378154761905,24.417119047619
"2023-09-28",24.9564583333333,24.9898630952381,25.0443392857143,25.0741547619048,24.4200535714286,24.398494047619
"2023-09-29",24.9285357142857,24.9616488095238,25.0093214285714,25.036869047619,24.4431071428571,24.4205654761905
"2023-09-30",24.935744047619,24.9658630952381,24.9785833333333,25.0055476190476,24.4992023809524,24.4768095238095
"2023-10-01",24.941375,24.972494047619,24.9216547619048,24.9441607142857,24.5341785714286,24.5166607142857
"2023-10-02",24.9379404761905,24.9687559523809,24.8602202380952,24.8829880952381,24.5765714285714,24.5609285714286
"2023-10-03",24.9428333333333,24.9722023809524,24.7667202380952,24.7881904761905,24.5873154761905,24.5754107142857
"2023-10-04",24.9325892857143,24.9602380952381,24.6856964285714,24.706005952381,24.568,24.5540654761905
"2023-10-05",24.9358214285714,24.961005952381,24.6310297619048,24.6525,24.5762916666667,24.5623690476191
"2023-10-06",24.8190892857143,24.8451130952381,24.5680297619048,24.590755952381,24.6065892857143,24.5920833333333
"2023-10-07",24.6222976190476,24.6495833333333,24.481,24.5044464285714,24.5635416666667,24.546880952381
"2023-10-08",24.5050357142857,24.5314583333333,24.4450416666667,24.4681964285714,24.4411904761905,24.4223928571429
"2023-10-09",24.4713571428571,24.4986547619048,24.4435238095238,24.4669702380952,24.3577142857143,24.3331785714286
"2023-10-10",24.4260952380952,24.4543988095238,24.486494047619,24.5108035714286,24.3049404761905,24.2797023809524
"2023-10-11",24.2945714285714,24.3214285714286,24.511625,24.5362023809524,24.3050892857143,24.2792797619048
"2023-10-12",24.1436488095238,24.1746666666667,24.5341845238095,24.5567321428571,24.2953273809524,24.2696488095238
"2023-10-13",24.1137916666667,24.1430833333333,24.5181428571429,24.5432797619048,24.2593095238095,24.2323273809524
"2023-10-14",24.1903452380952,24.2293214285714,24.5544821428571,24.5803452380952,24.2805595238095,24.2557321428571
"2023-10-15",24.146244047619,24.1856369047619,24.6005,24.6306666666667,24.3836666666667,24.3562261904762
"2023-10-16",24.0498988095238,24.0878333333333,24.5404761904762,24.572505952381,24.4005892857143,24.3775892857143
"2023-10-17",24.0430654761905,24.079880952381,24.4673988095238,24.5008511904762,24.3381428571429,24.3154047619048
"2023-10-18",24.2065119047619,24.2450892857143,24.4896785714286,24.5232857142857,24.3035119047619,24.2832261904762
"2023-10-19",24.4069821428571,24.4435773809524,24.553869047619,24.5888035714286,24.3115952380952,24.2905833333333
"2023-10-20",24.5463988095238,24.5801369047619,24.6901666666667,24.7229761904762,24.3989702380952,24.3798333333333
"2023-10-21",24.5357916666667,24.5614464285714,24.7408095238095,24.7742142857143,24.5077678571429,24.485005952381
"2023-10-22",24.5550416666667,24.5806845238095,24.7185714285714,24.7495535714286,24.5561666666667,24.5322380952381
"2023-10-23",24.571,24.5969285714286,24.775880952381,24.804125,24.5206130952381,24.4955535714286
"2023-10-24",24.6308690476191,24.653,24.9003452380952,24.92775,24.5293630952381,24.5021666666667
"2023-10-25",24.7245476190476,24.7452202380952,24.9754345238095,25.0037202380952,24.6261607142857,24.5970833333333
"2023-10-26",24.7949821428571,24.8131964285714,25.0028452380952,25.0298392857143,24.7405238095238,24.7075595238095
"2023-10-27",24.9482321428571,24.9672857142857,25.0586011904762,25.083744047619,24.7931428571429,24.7604285714286
"2023-10-28",25.1979642857143,25.215744047619,25.2283154761905,25.2534523809524,24.8273869047619,24.7939464285714
"2023-10-29",25.3785476190476,25.3940654761905,25.3719702380952,25.3988571428571,24.9296488095238,24.8961964285714
"2023-10-30",25.5175238095238,25.5382619047619,25.4077142857143,25.4314464285714,25.014119047619,24.9810833333333
"2023-10-31",25.5796369047619,25.60675,25.4075595238095,25.4294464285714,25.0337797619048,25.0007380952381
"2023-11-01",25.6387678571429,25.6664880952381,25.4471785714286,25.4682023809524,24.9875,24.9544404761905
"2023-11-02",25.7063690476191,25.7355714285714,25.507244047619,25.5247797619048,24.9273452380952,24.8996130952381
"2023-11-03",25.6964166666667,25.7259285714286,25.5351607142857,25.5566071428571,24.951869047619,24.9231428571429
"2023-11-04",25.6735952380952,25.6996607142857,25.5352797619048,25.5561607142857,24.9409226190476,24.9159404761905
"2023-11-05",25.6763988095238,25.6968333333333,25.5679702380952,25.5873928571429,24.8796726190476,24.8555714285714
"2023-11-06",25.6410952380952,25.657494047619,25.5367678571429,25.5577619047619,24.8864464285714,24.8630535714286
"2023-11-07",25.6219166666667,25.6439583333333,25.5502619047619,25.5719523809524,24.9473511904762,24.9238214285714
"2023-11-08",25.5515178571429,25.5764345238095,25.5308333333333,25.553380952381,25.0108333333333,24.9864642857143
"2023-11-09",25.5198333333333,25.5464880952381,25.5142142857143,25.5415416666667,25.0700059523809,25.0482261904762
"2023-11-10",25.4497916666667,25.4801964285714,25.4391607142857,25.4577678571429,25.0170178571429,24.9945357142857
"2023-11-11",25.3992976190476,25.4344523809524,25.3108928571429,25.328630952381,24.9489047619048,24.9264523809524
"2023-11-12",25.4065119047619,25.4462738095238,25.19675,25.2142023809524,24.8847083333333,24.8644285714286
"2023-11-13",25.4596428571429,25.496369047619,25.2497619047619,25.2696785714286,24.9052380952381,24.8869761904762
"2023-11-14",25.464375,25.494625,25.2307023809524,25.2497380952381,25.0359642857143,25.0611785714286
"2023-11-15",25.46625,25.4885357142857,25.2291607142857,25.2454464285714,25.6864821428571,25.7485654761905
"2023-11-16",25.5325535714286,25.5517857142857,25.248869047619,25.263125,26.030875,26.1005952380952
"2023-11-17",25.7280119047619,25.6213273809524,25.2969880952381,25.3173273809524,26.3624583333333,26.44475
"2023-11-18",25.9153511904762,25.8413988095238,25.3995952380952,25.420375,26.6173392857143,26.7151130952381
"2023-11-19",26.1100238095238,26.0865833333333,25.6049702380952,25.6286428571429,26.8662202380952,26.9742023809524
"2023-11-20",NA,NA,NA,NA,NA,NA
"2023-11-21",NA,NA,NA,NA,NA,NA
"2023-11-22",NA,NA,NA,NA,NA,NA
"2023-11-23",NA,NA,NA,NA,NA,NA
"2023-11-24",NA,NA,NA,NA,NA,NA
"2023-11-25",NA,NA,NA,NA,NA,NA
